ts,close,fast_ma,slow_ma,position,equity,bench,drawdown
2005-09-13 00:00:00+00:00,1232.5,1227.76,1199.3991497802735,1.0,120935.32316788242,83986.37137989786,-0.012221999599278721
2005-09-14 00:00:00+00:00,1228.5,1228.15,1199.6616497802734,1.0,120542.83530364589,83713.79897785357,-0.015427769985974726
2005-09-15 00:00:00+00:00,1227.25,1228.725,1199.9278997802735,1.0,120420.18284607198,83628.62010221473,-0.01642957323181715
2005-09-16 00:00:00+00:00,1232.7900390625,1229.32580078125,1200.143099975586,1.0,120963.78237092888,84006.13554088594,-0.011989549939891764
2005-09-19 00:00:00+00:00,1238.0,1229.75580078125,1200.380599975586,1.0,121474.99398120766,84361.15843270878,-0.007814065317571561
2005-09-20 00:00:00+00:00,1227.5,1229.83580078125,1200.571849975586,1.0,120444.71333758677,83645.6558773425,-0.016229212582648644
2005-09-21 00:00:00+00:00,1216.0,1229.64580078125,1200.705599975586,1.0,119316.31072790673,82862.01022146516,-0.025445802444399757
2005-09-22 00:00:00+00:00,1219.75,1229.48080078125,1200.915599975586,1.0,119684.26810062848,83117.54684838168,-0.02244039270687226
2005-09-23 00:00:00+00:00,1220.5,1229.25580078125,1201.098099975586,1.0,119757.85957517281,83168.65417376497,-0.021839310759366848
2005-09-26 00:00:00+00:00,1221.5,1229.06080078125,1201.2630999755859,1.0,119855.98154123196,83236.79727427605,-0.021037868162692708
2005-09-27 00:00:00+00:00,1221.75,1228.96580078125,1201.423099975586,1.0,119880.51203274676,83253.83304940382,-0.02083750751352409
2005-09-28 00:00:00+00:00,1222.75,1228.75580078125,1201.535599975586,1.0,119978.63399880589,83321.97614991489,-0.02003606491685017
2005-09-29 00:00:00+00:00,1231.75,1228.66080078125,1201.674349975586,1.0,120861.73169333806,83935.26405451454,-0.012823081546784243
2005-09-30 00:00:00+00:00,1234.25,1228.74580078125,1201.821849975586,1.0,121107.0366084859,84105.62180579222,-0.010819475055099281
2005-10-03 00:00:00+00:00,1231.75,1228.64080078125,1201.9593499755858,1.0,120861.73169333806,83935.26405451454,-0.012823081546784243
2005-10-04 00:00:00+00:00,1216.75,1228.29580078125,1202.0908502197265,1.0,119389.90220245106,82913.11754684844,-0.024844720496894457
2005-10-05 00:00:00+00:00,1200.75,1227.61080078125,1202.1008502197265,1.0,117819.95074550493,81822.82793867127,-0.03766780204367859
2005-10-06 00:00:00+00:00,1197.0,1226.75580078125,1202.0458502197266,1.0,117451.99337278318,81567.29131175474,-0.04067321178120609
2005-10-07 00:00:00+00:00,1200.0,1225.81580078125,1201.9908502197266,1.0,117746.35927096057,81771.72061328795,-0.03826888399118411
2005-10-10 00:00:00+00:00,1190.0,1224.88080078125,1201.8821002197265,1.0,116765.13961036925,81090.28960817722,-0.04628330995792407
2005-10-11 00:00:00+00:00,1188.5,1223.90080078125,1201.7821002197265,1.0,116617.95666128054,80988.07495741062,-0.04748547385293522
2005-10-12 00:00:00+00:00,1178.5,1222.57080078125,1201.5971002197266,1.0,115636.73700068919,80306.64395229988,-0.05549989981967551
2005-10-13 00:00:00+00:00,1178.0,1221.17580078125,1201.4021002197267,1.0,115587.67601765963,80272.57240204434,-0.05590062111801242
2005-10-14 00:00:00+00:00,1190.0,1220.21580078125,1201.2783502197265,1.0,116765.13961036925,81090.28960817723,-0.04628330995792407
2005-10-17 00:00:00+00:00,1194.25,1219.50580078125,1201.1808502197266,1.0,117182.15796612058,81379.8977853493,-0.042877178922059556
2005-10-18 00:00:00+00:00,1181.5,1218.59080078125,1201.0571002197266,1.0,115931.10289886661,80511.07325383312,-0.053095572029653315
2005-10-19 00:00:00+00:00,1200.5,1217.91580078125,1201.1046002197265,1.0,117795.42025399017,81805.79216354352,-0.037868162692846874
2005-10-20 00:00:00+00:00,1179.5,1216.83080078125,1201.0858502197266,1.0,115734.85896674836,80374.78705281098,-0.05469845722300115
2005-10-21 00:00:00+00:00,1183.75,1215.73580078125,1201.0633502197265,1.0,116151.87732249967,80664.39522998304,-0.05129232618713664
2005-10-24 00:00:00+00:00,1202.5,1215.16580078125,1201.1446002197265,1.0,117991.66418610842,81942.07836456566,-0.03626527749949893
2005-10-25 00:00:00+00:00,1199.0,1214.39580078125,1201.1808502197266,1.0,117648.23730490146,81703.57751277692,-0.03907032658785803
2005-10-26 00:00:00+00:00,1196.0,1213.88580078125,1201.2408502197266,1.0,117353.87140672407,81499.1482112437,-0.041474654377879894
2005-10-27 00:00:00+00:00,1182.5,1213.10580078125,1201.2158502197265,1.0,116029.22486492575,80579.2163543442,-0.052294129432979175
2005-10-28 00:00:00+00:00,1199.75,1212.68080078125,1201.3246002197266,1.0,117721.82877944579,81754.6848381602,-0.03846924464035262
2005-10-31 00:00:00+00:00,1209.75,1212.40080078125,1201.4546002197267,1.0,118703.04844003714,82436.11584327093,-0.030454818673612438
2005-11-01 00:00:00+00:00,1206.25,1212.04580078125,1201.5071002197265,1.0,118359.62155883017,82197.61499148219,-0.03325986776197143
2005-11-02 00:00:00+00:00,1218.0,1211.97580078125,1201.6796002197266,1.0,119512.554660025,82998.2964224873,-0.02384291725105181
2005-11-03 00:00:00+00:00,1223.75,1212.25080078125,1201.9158502197265,1.0,120076.755964865,83390.11925042597,-0.019234622320176253
2005-11-04 00:00:00+00:00,1222.0,1212.42080078125,1202.1833502197267,1.0,119905.04252426153,83270.86882453159,-0.020637146864355693
2005-11-07 00:00:00+00:00,1222.75,1212.75580078125,1202.4658502197265,1.0,119978.63399880589,83321.97614991489,-0.02003606491685017
2005-11-08 00:00:00+00:00,1222.75,1212.92080078125,1202.7308502197266,1.0,119978.63399880589,83321.97614991489,-0.02003606491685017
2005-11-09 00:00:00+00:00,1223.75,1213.22580078125,1202.9833502197266,1.0,120076.75596486502,83390.11925042597,-0.019234622320176142
2005-11-10 00:00:00+00:00,1233.75,1213.47080078125,1203.2783502197265,1.0,121057.97562545637,84071.5502555367,-0.011220196353435963
2005-11-11 00:00:00+00:00,1238.0,1213.79580078125,1203.5946002197265,1.0,121474.99398120769,84361.15843270876,-0.00781406531757134
2005-11-14 00:00:00+00:00,1237.25,1214.14580078125,1203.8721002197265,1.0,121401.40250666333,84310.05110732546,-0.008415147265076861
2005-11-15 00:00:00+00:00,1232.5,1214.11080078125,1204.0883502197266,1.0,120935.32316788245,83986.37137989786,-0.012221999599278388
2005-11-16 00:00:00+00:00,1234.75,1214.09580078125,1204.2958502197266,1.0,121156.09759151551,84139.69335604778,-0.010418753756761823
2005-11-17 00:00:00+00:00,1245.25,1214.36080078125,1204.5746002197266,1.0,122186.37823513644,84855.19591141406,-0.0020036064916845175
2005-11-18 00:00:00+00:00,1250.25,1214.52580078125,1204.8158502197266,1.0,122676.9880654321,85195.91141396943,0.0
2005-11-21 00:00:00+00:00,1257.0,1214.86080078125,1205.0971002197266,1.0,123339.31133633124,85655.87734241917,0.0
2005-11-22 00:00:00+00:00,1262.0,1215.45080078125,1205.3958502197265,1.0,123829.92116662693,85996.59284497454,0.0
2005-11-23 00:00:00+00:00,1268.5,1216.25080078125,1205.7733502197266,1.0,124467.71394601131,86439.52299829652,0.0
2005-11-24 00:00:00+00:00,1267.5,1217.05580078125,1206.1283502197266,1.0,124369.59197995217,86371.37989778545,-0.0007883326763895582
2005-11-25 00:00:00+00:00,1270.0,1217.8,1206.4433502197267,1.0,124614.89689509998,86541.73764906313,0.0
2005-11-28 00:00:00+00:00,1261.0,1218.26,1206.7171002197265,1.0,123731.79920056778,85928.44974446348,-0.007086614173228312
2005-11-29 00:00:00+00:00,1259.25,1218.895,1206.9596002197266,1.0,123560.08575996429,85809.1993185691,-0.008464566929133888
2005-11-30 00:00:00+00:00,1251.0,1219.595,1207.1621002197267,1.0,122750.57953997643,85247.01873935274,-0.014960629921259905
2005-12-01 00:00:00+00:00,1264.5,1220.49,1207.4796002197265,1.0,124075.22608177473,86166.95059625222,-0.004330708661417493
2005-12-02 00:00:00+00:00,1266.0,1221.4,1207.7983502197267,1.0,124222.40903086343,86269.16524701884,-0.0031496062992126816
2005-12-05 00:00:00+00:00,1263.5,1222.24,1208.1921002197266,1.0,123977.10411571561,86098.80749574116,-0.005118110236220441
2005-12-06 00:00:00+00:00,1265.5,1223.115,1208.5558502197266,1.0,124173.34804783386,86235.0936967633,-0.0035433070866143224
2005-12-07 00:00:00+00:00,1258.0,1223.82,1208.8421002197265,1.0,123437.43330239036,85724.02044293025,-0.009448818897637934
2005-12-08 00:00:00+00:00,1256.75,1224.32,1209.0658502197266,1.0,123314.78084481646,85638.84156729141,-0.010433070866141758
2005-12-09 00:00:00+00:00,1259.25,1224.82,1209.3421002197265,1.0,123560.0857599643,85809.1993185691,-0.008464566929133777
2005-12-12 00:00:00+00:00,1261.0,1225.405,1209.5971002197266,1.0,123731.79920056778,85928.44974446346,-0.007086614173228312
2005-12-13 00:00:00+00:00,1269.0,1226.45,1209.8946002197265,1.0,124516.77492904085,86473.59454855205,-0.0007874015748031704
2005-12-14 00:00:00+00:00,1273.75,1227.91,1210.2133502197266,1.0,124982.85426782172,86797.27427597964,0.0
2005-12-15 00:00:00+00:00,1269.5,1229.36,1210.4396002197266,1.0,124565.8359120704,86507.66609880757,-0.0033366045142296796
2005-12-16 00:00:00+00:00,1274.8399658203125,1230.8567993164063,1210.6875500488281,1.0,125089.80385704803,86871.54792642682,0.0
2005-12-19 00:00:00+00:00,1267.5,1232.4067993164062,1210.922550048828,1.0,124369.59197995212,86371.37989778545,-0.0057575586090050646
2005-12-20 00:00:00+00:00,1268.0,1233.9967993164062,1211.227550048828,1.0,124418.65296298167,86405.45144804097,-0.00536535251772674
2005-12-21 00:00:00+00:00,1270.0,1235.8267993164063,1211.5300500488281,1.0,124614.89689509993,86541.73764906313,-0.003796528152612888
2005-12-22 00:00:00+00:00,1275.5,1237.7767993164061,1211.902550048828,1.0,125154.56770842515,86916.52470187402,0.0
2005-12-23 00:00:00+00:00,1276.5,1239.5067993164062,1212.246300048828,1.0,125252.68967448427,86984.66780238508,0.0
2005-12-27 00:00:00+00:00,1264.0,1240.9017993164061,1212.5738000488282,1.0,124026.16509874508,86132.87904599667,-0.009792401096748948
2005-12-28 00:00:00+00:00,1265.25,1242.5767993164063,1212.9613000488282,1.0,124148.81755631902,86218.05792163551,-0.008813160987073965
2005-12-29 00:00:00+00:00,1260.0,1243.7667993164061,1213.3113000488281,1.0,123633.67723450855,85860.30664395237,-0.01292596944770863
2005-12-30 00:00:00+00:00,1254.75,1245.2717993164063,1213.6315502929688,1.0,123118.5369126981,85502.55536626923,-0.017038777908343183
2006-01-03 00:00:00+00:00,1274.75,1247.0917993164062,1214.0740502929686,1.0,125080.97623388079,86865.4173764907,-0.0013709361535447773
2006-01-04 00:00:00+00:00,1280.5,1248.6517993164061,1214.6053002929686,1.0,125645.1775387208,87257.24020442937,0.0
2006-01-05 00:00:00+00:00,1281.25,1250.2967993164064,1215.1390502929687,1.0,125718.76901326513,87308.34752981267,0.0
2006-01-06 00:00:00+00:00,1291.75,1252.2117993164063,1215.7203002929687,1.0,126749.04965688603,88023.85008517893,0.0
2006-01-09 00:00:00+00:00,1295.0,1254.4617993164063,1216.3078002929688,1.0,127067.9460465782,88245.31516183993,0.0
2006-01-10 00:00:00+00:00,1296.0,1256.3867993164063,1216.9378002929689,1.0,127166.06801263735,88313.45826235099,0.0
2006-01-11 00:00:00+00:00,1299.75,1258.1867993164062,1217.5090502929688,1.0,127534.02538535911,88568.99488926753,0.0
2006-01-12 00:00:00+00:00,1293.5,1259.9317993164063,1218.0565502929687,1.0,126920.76309748951,88143.10051107331,-0.00480861704173885
2006-01-13 00:00:00+00:00,1292.75,1261.4267993164062,1218.6315502929688,1.0,126847.17162294517,88091.99318569001,-0.005385651086747489
2006-01-16 00:00:00+00:00,1294.75,1262.8467993164063,1219.2065502929688,1.0,127043.41555506342,88228.27938671215,-0.0038468936333913017
2006-01-17 00:00:00+00:00,1289.5,1264.1967993164062,1219.7278002929688,1.0,126528.27523325296,87870.52810902902,-0.007886131948451891
2006-01-18 00:00:00+00:00,1283.75,1265.4167993164062,1220.2003002929687,1.0,125964.07392841294,87478.70528109036,-0.01231005962685161
2006-01-19 00:00:00+00:00,1288.25,1266.7267993164062,1220.6653002929688,1.0,126405.62277567903,87785.34923339018,-0.008847855356799772
2006-01-20 00:00:00+00:00,1264.75,1267.5467993164064,1221.0715502929688,1.0,124099.7565732894,86183.98637137996,-0.026928255433737447
2006-01-23 00:00:00+00:00,1269.25,1268.2567993164062,1221.4990502929688,1.0,124541.30542055551,86490.63032367978,-0.023466051163685497
2006-01-24 00:00:00+00:00,1270.5,1268.9067993164062,1221.9015502929688,1.0,124663.95787812941,86575.80919931862,-0.02250432775533784
2006-01-25 00:00:00+00:00,1271.0,1269.5817993164062,1222.3765502929687,1.0,124713.01886115897,86609.88074957415,-0.02211963839199882
2006-01-26 00:00:00+00:00,1277.75,1270.4867993164062,1222.9628002929687,1.0,125375.34213205814,87069.8466780239,-0.01692633198692084
2006-01-27 00:00:00+00:00,1289.25,1271.5767993164063,1223.6915502929687,1.0,126503.7447417382,87853.49233390125,-0.008078476630121179
2006-01-30 00:00:00+00:00,1288.5,1272.4417993164063,1224.4003002929687,1.0,126430.15326719385,87802.38500851794,-0.00865551067512993
2006-01-31 00:00:00+00:00,1283.5,1273.1067993164063,1225.0390502929688,1.0,125939.54343689817,87461.66950596258,-0.012502404308521009
2006-02-01 00:00:00+00:00,1287.25,1273.7117993164063,1225.7765502929688,1.0,126307.50080961992,87717.2061328791,-0.00961723408347781
2006-02-02 00:00:00+00:00,1272.0,1273.9117993164064,1226.3290502929688,1.0,124811.14082721814,86678.02385008523,-0.021350259665320337
2006-02-03 00:00:00+00:00,1265.5,1273.8517993164062,1226.8703002929688,1.0,124173.34804783376,86235.09369676324,-0.026351221388728807
2006-02-06 00:00:00+00:00,1268.75,1273.8767993164063,1227.3940502929688,1.0,124492.24443752594,86456.55877342423,-0.023850740527024628
2006-02-07 00:00:00+00:00,1257.5,1273.6267993164063,1227.9128002929688,1.0,123388.37231936069,85689.94889267466,-0.032506251202154446
2006-02-08 00:00:00+00:00,1268.25,1273.7717993164063,1228.4678002929688,1.0,124443.1834544964,86422.48722316869,-0.024235429890363536
2006-02-09 00:00:00+00:00,1265.75,1273.9017993164061,1229.0815502929688,1.0,124197.87853934855,86252.129471891,-0.026158876707059187
2006-02-10 00:00:00+00:00,1268.25,1274.2467993164062,1229.6303002929687,1.0,124443.18345449636,86422.48722316869,-0.024235429890363758
2006-02-13 00:00:00+00:00,1265.75,1274.2717993164063,1230.1415502929688,1.0,124197.87853934852,86252.129471891,-0.02615887670705941
2006-02-14 00:00:00+00:00,1278.25,1274.5167993164061,1230.7028002929687,1.0,125424.40311508768,87103.91822827944,-0.01654164262358193
2006-02-15 00:00:00+00:00,1282.25,1274.8917993164061,1231.2378002929688,1.0,125816.89097932422,87376.49063032372,-0.013464127716869001
2006-02-16 00:00:00+00:00,1291.75,1275.4167993164062,1231.8215502929688,1.0,126749.04965688601,88023.85008517893,-0.006155029813425861
2006-02-17 00:00:00+00:00,1289.0,1276.0367993164064,1232.4103002929687,1.0,126479.21425022339,87836.45655877347,-0.008270821311791021
2006-02-20 00:00:00+00:00,1288.75,1276.6767993164062,1232.9628002929687,1.0,126454.6837587086,87819.42078364569,-0.00846316599346053
2006-02-21 00:00:00+00:00,1285.25,1277.1967993164062,1233.5578002929688,1.0,126111.25687750164,87580.91993185694,-0.01115599153683422
2006-02-22 00:00:00+00:00,1292.25,1277.8217993164062,1234.1565502929689,1.0,126798.1106399156,88057.92163543445,-0.0057703404500866196
2006-02-23 00:00:00+00:00,1290.25,1278.2467993164062,1234.8115502929688,1.0,126601.86670779734,87921.63543441231,-0.007309097903443029
2006-02-24 00:00:00+00:00,1293.0,1278.6317993164062,1235.4928002929687,1.0,126871.70211445996,88109.02896081774,-0.00519330640507798
2006-02-27 00:00:00+00:00,1294.0,1279.1217993164062,1236.1278002929687,1.0,126969.82408051909,88177.17206132882,-0.0044239276783997195
2006-02-28 00:00:00+00:00,1282.5,1279.275,1236.6640502929688,1.0,125841.42147083905,87393.52640545148,-0.013271783035199158
2006-03-01 00:00:00+00:00,1292.0,1279.765,1237.1903002929687,1.0,126773.58014840081,88040.88586030668,-0.00596268513175624
2006-03-02 00:00:00+00:00,1291.5,1280.235,1237.6915502929687,1.0,126724.51916537124,88006.81431005114,-0.00634737449509537
2006-03-03 00:00:00+00:00,1286.5,1280.565,1238.1728002929688,1.0,126233.90933507557,87666.09880749577,-0.010194268128486339
2006-03-06 00:00:00+00:00,1279.5,1280.645,1238.5890502929688,1.0,125547.05557266163,87189.09710391826,-0.01557991921523394
2006-03-07 00:00:00+00:00,1277.5,1280.665,1239.0078002929688,1.0,125350.81164054335,87052.8109028961,-0.01711867666859035
2006-03-08 00:00:00+00:00,1279.5,1280.975,1239.4428002929687,1.0,125547.05557266163,87189.09710391826,-0.01557991921523394
2006-03-09 00:00:00+00:00,1272.0,1281.11,1239.8128002929689,1.0,124811.14082721814,86678.0238500852,-0.021350259665320337
2006-03-10 00:00:00+00:00,1283.0,1281.57,1240.2265502929688,1.0,125890.48245386861,87427.59795570701,-0.01288709367186014
2006-03-13 00:00:00+00:00,1285.5,1282.185,1240.6928002929687,1.0,126135.78736901646,87597.95570698469,-0.010963646855164488
2006-03-14 00:00:00+00:00,1298.5,1282.66,1241.1790502929687,1.0,127411.37292778517,88483.81601362863,-0.000961723408347992
2006-03-15 00:00:00+00:00,1303.75,1283.125,1241.6715502929687,1.0,127926.51324959563,88841.56729131177,0.0
2006-03-16 00:00:00+00:00,1306.25,1283.625,1242.2103002929687,1.0,128171.81816474348,89011.92504258946,0.0
2006-03-17 00:00:00+00:00,1310.1600341796875,1283.9932006835938,1242.7711004638672,1.0,128555.47840581283,89278.36689469764,0.0
2006-03-20 00:00:00+00:00,1315.5,1284.4032006835937,1243.3536004638672,1.0,129079.44635079047,89642.24872231689,0.0
2006-03-21 00:00:00+00:00,1307.5,1284.6332006835937,1243.9111004638671,1.0,128294.4706223174,89097.1039182283,-0.006081337894336736
2006-03-22 00:00:00+00:00,1314.5,1284.9282006835938,1244.4786004638672,1.0,128981.32438473136,89574.10562180582,-0.0007601672367919532
2006-03-23 00:00:00+00:00,1311.75,1285.2932006835938,1245.0423504638673,1.0,128711.48897806874,89386.71209540036,-0.002850627137970241
2006-03-24 00:00:00+00:00,1312.75,1285.6932006835937,1245.5936004638672,1.0,128809.61094412788,89454.85519591144,-0.0020904599011780656
2006-03-27 00:00:00+00:00,1311.0,1286.0182006835937,1246.1236004638672,1.0,128637.8975035244,89335.60477001706,-0.003420752565564289
2006-03-28 00:00:00+00:00,1302.5,1286.2782006835937,1246.6036004638672,1.0,127803.86079202175,88756.38841567293,-0.009882174078297168
2006-03-29 00:00:00+00:00,1310.0,1286.8032006835938,1247.1011004638672,1.0,128539.77553746525,89267.46166950598,-0.004180919802356464
2006-03-30 00:00:00+00:00,1307.5,1287.1882006835938,1247.5252001953124,1.0,128294.47062231743,89097.1039182283,-0.006081337894336514
2006-03-31 00:00:00+00:00,1307.5,1288.0432006835938,1247.9627001953124,1.0,128294.47062231743,89097.1039182283,-0.006081337894336514
2006-04-03 00:00:00+00:00,1305.75,1288.7732006835938,1248.3864501953126,1.0,128122.75718171393,88977.85349233392,-0.007411630558722848
2006-04-04 00:00:00+00:00,1314.75,1289.6582006835938,1248.8552001953126,1.0,129005.85487624614,89591.14139693358,-0.0005701254275939371
2006-04-05 00:00:00+00:00,1319.0,1290.6182006835938,1249.4302001953124,1.0,129422.87323199744,89880.74957410563,0.0
2006-04-06 00:00:00+00:00,1317.5,1291.4132006835937,1250.0389501953125,1.0,129275.69028290873,89778.53492333903,-0.0011372251705837888
2006-04-07 00:00:00+00:00,1304.0,1291.7082006835938,1250.5777001953124,1.0,127951.04374111042,88858.60306643954,-0.011372251705837777
2006-04-10 00:00:00+00:00,1305.5,1292.0482006835937,1251.0714501953125,1.0,128098.2266901991,88960.81771720613,-0.01023502653525421
2006-04-11 00:00:00+00:00,1294.0,1292.2582006835937,1251.5264501953125,1.0,126969.82408051907,88177.17206132879,-0.01895375284306311
2006-04-12 00:00:00+00:00,1295.5,1292.4232006835937,1252.0264501953125,1.0,127117.00702960778,88279.38671209541,-0.01781652767247932
2006-04-13 00:00:00+00:00,1294.25,1292.8682006835938,1252.4977001953125,1.0,126994.35457203386,88194.20783645657,-0.01876421531463246
2006-04-17 00:00:00+00:00,1293.0,1293.4182006835938,1252.9177001953126,1.0,126871.70211445993,88109.02896081771,-0.01971190295678571
2006-04-18 00:00:00+00:00,1313.5,1294.3132006835938,1253.4927001953124,1.0,128883.20241867215,89505.96252129471,-0.004169825625474188
2006-04-19 00:00:00+00:00,1315.25,1295.4682006835938,1254.0552001953124,1.0,129054.91585927561,89625.21294718908,-0.0028430629264599716
2006-04-20 00:00:00+00:00,1317.0,1296.4432006835937,1254.5577001953125,1.0,129226.62929987912,89744.46337308346,-0.0015163002274454218
2006-04-21 00:00:00+00:00,1317.0,1297.4682006835938,1255.0252001953124,1.0,129226.62929987912,89744.46337308346,-0.0015163002274454218
2006-04-24 00:00:00+00:00,1314.5,1298.3932006835937,1255.4702001953126,1.0,128981.32438473128,89574.10562180578,-0.0034116755117516995
2006-04-25 00:00:00+00:00,1309.5,1299.2682006835937,1255.8777001953124,1.0,128490.71455443562,89233.39011925041,-0.007202426080364255
2006-04-26 00:00:00+00:00,1309.0,1299.8832006835937,1256.2639501953124,1.0,128441.65357140604,89199.31856899487,-0.007581501137225555
2006-04-27 00:00:00+00:00,1315.0,1300.5382006835937,1256.6827001953125,1.0,129030.38536776084,89608.1771720613,-0.0030326004548905106
2006-04-28 00:00:00+00:00,1316.0,1301.0232006835938,1257.1302001953125,1.0,129128.50733381996,89676.32027257237,-0.0022744503411681327
2006-05-01 00:00:00+00:00,1308.25,1301.4082006835938,1257.5052001953125,1.0,128368.06209686167,89148.21124361156,-0.008150113722517616
2006-05-02 00:00:00+00:00,1318.0,1301.9932006835938,1257.9127001953125,1.0,129324.75126593823,89812.60647359451,-0.000758150113723044
2006-05-03 00:00:00+00:00,1312.25,1302.5332006835938,1258.3239501953126,1.0,128760.54996109821,89420.78364565584,-0.005117513267627549
2006-05-04 00:00:00+00:00,1317.0,1303.0282006835937,1258.7239501953125,1.0,129226.62929987907,89744.46337308343,-0.0015163002274457549
2006-05-05 00:00:00+00:00,1329.0,1303.8032006835938,1259.1989501953126,1.0,130404.09289258867,90562.1805792163,0.0
2006-05-08 00:00:00+00:00,1327.25,1304.4882006835937,1259.6602001953124,1.0,130232.37945198518,90442.93015332193,-0.0013167795334838583
2006-05-09 00:00:00+00:00,1329.25,1305.1932006835937,1260.1077001953124,1.0,130428.62338410344,90579.21635434407,0.0
2006-05-10 00:00:00+00:00,1327.75,1306.0982006835939,1260.5114501953126,1.0,130281.44043501472,90477.00170357747,-0.0011284558961821567
2006-05-11 00:00:00+00:00,1311.75,1306.4932006835938,1260.8864501953126,1.0,128711.48897806859,89386.71209540029,-0.013165318788790792
2006-05-12 00:00:00+00:00,1294.25,1306.5482006835937,1261.1702001953124,1.0,126994.35457203374,88194.20783645651,-0.026330637577581473
2006-05-15 00:00:00+00:00,1297.25,1306.7632006835938,1261.4314501953124,1.0,127288.72047021116,88398.63713798973,-0.02407372578521727
2006-05-16 00:00:00+00:00,1295.0,1307.0732006835938,1261.6677001953126,1.0,127067.94604657812,88245.31516183983,-0.025766409629490283
2006-05-17 00:00:00+00:00,1269.0,1306.9032006835937,1261.8227001953126,1.0,124516.77492904064,86473.59454855192,-0.04532631182997937
2006-05-18 00:00:00+00:00,1263.0,1306.5732006835938,1261.9889501953126,1.0,123928.04313268582,86064.73594548547,-0.049840135414707665
2006-05-19 00:00:00+00:00,1270.75,1306.5482006835937,1262.2064501953125,1.0,124688.4883696441,86592.8449744463,-0.04400977995110045
2006-05-22 00:00:00+00:00,1262.0,1306.1282006835938,1262.3452001953126,1.0,123829.92116662668,85996.59284497441,-0.05059243934549573
2006-05-23 00:00:00+00:00,1252.5,1305.4682006835938,1262.4389501953126,1.0,122897.7624890649,85349.2333901192,-0.057739326687982206
2006-05-24 00:00:00+00:00,1261.0,1304.7182006835938,1262.5514501953126,1.0,123731.79920056753,85928.44974446332,-0.05134474327628391
2006-05-25 00:00:00+00:00,1276.0,1304.1632006835937,1262.7764501953125,1.0,125203.62869145453,86950.59625212941,-0.04006018431446334
2006-05-26 00:00:00+00:00,1282.75,1303.6932006835937,1263.0027001953124,1.0,125865.95196235369,87410.56218057916,-0.03498213278164408
2006-05-29 00:00:00+00:00,1280.0,1303.09,1263.2952001953124,1.0,125596.11655569107,87223.1686541737,-0.037050968591311184
2006-05-30 00:00:00+00:00,1260.0,1301.98,1263.4877001953125,1.0,123633.6772345084,85860.30664395224,-0.05209704720707187
2006-05-31 00:00:00+00:00,1272.0,1301.27,1263.7427001953124,1.0,124811.140827218,86678.02385008511,-0.0430694000376155
2006-06-01 00:00:00+00:00,1285.75,1300.695,1264.0527001953126,1.0,126160.3178605311,87614.99148211237,-0.03272522098927988
2006-06-02 00:00:00+00:00,1288.25,1300.225,1264.3739501953125,1.0,126405.62277567894,87785.34923339006,-0.030844461162309655
2006-06-05 00:00:00+00:00,1269.5,1299.36,1264.6139501953126,1.0,124565.8359120702,86507.66609880744,-0.04495015986458539
2006-06-06 00:00:00+00:00,1265.75,1298.455,1264.8927001953125,1.0,124197.87853934844,86252.12947189092,-0.04777129960504056
2006-06-07 00:00:00+00:00,1256.0,1297.525,1265.1052001953126,1.0,123241.18937027191,85587.73424190795,-0.05510626293022369
2006-06-08 00:00:00+00:00,1255.5,1296.435,1265.3527001953125,1.0,123192.12838724234,85553.66269165243,-0.05548241489561778
2006-06-09 00:00:00+00:00,1251.0,1295.305,1265.5352001953124,1.0,122750.57953997623,85247.01873935258,-0.05886778258416403
2006-06-12 00:00:00+00:00,1236.5,1293.885,1265.6752001953125,1.0,121327.8110321188,84258.94378194203,-0.06977618958059051
2006-06-13 00:00:00+00:00,1222.0,1292.21,1265.6777001953126,1.0,119905.04252426137,83270.86882453147,-0.08068459657701699
2006-06-14 00:00:00+00:00,1230.75,1290.53,1265.7227001953124,1.0,120763.6097272788,83867.12095400337,-0.07410193718262159
2006-06-15 00:00:00+00:00,1257.0,1289.29,1265.9089501953124,1.0,123339.31133633105,85655.87734241904,-0.054353958999435625
2006-06-16 00:00:00+00:00,1252.0899658203125,1287.9817993164063,1265.9981500244141,1.0,122857.52912920256,85321.29238979978,-0.05804779701311813
2006-06-19 00:00:00+00:00,1248.5,1286.8717993164062,1266.063150024414,1.0,122505.27462482841,85076.66098807492,-0.06074854241113403
2006-06-20 00:00:00+00:00,1252.5,1285.8117993164062,1266.1656500244142,1.0,122897.76248906495,85349.23339011922,-0.05773932668798187
2006-06-21 00:00:00+00:00,1261.75,1285.1667993164062,1266.264400024414,1.0,123805.39067511194,85979.55706984665,-0.0507805153281925
2006-06-22 00:00:00+00:00,1256.0,1284.3767993164063,1266.3431500244142,1.0,123241.18937027192,85587.73424190798,-0.05510626293022358
2006-06-23 00:00:00+00:00,1255.5,1283.6017993164062,1266.458150024414,1.0,123192.12838724237,85553.66269165244,-0.05548241489561756
2006-06-26 00:00:00+00:00,1260.25,1282.9467993164062,1266.616900024414,1.0,123658.20772602323,85877.34241908004,-0.051908971224374545
2006-06-27 00:00:00+00:00,1249.75,1281.6717993164064,1266.729400024414,1.0,122627.92708240233,85161.83986371377,-0.059808162497648976
2006-06-28 00:00:00+00:00,1257.75,1280.5217993164063,1266.8541998291016,1.0,123412.9028108754,85706.98466780236,-0.05378973105134466
